approach,cpu,hidden_units,true_negative,false_negative,true_positive,false_positive,precision,recall,accuracy,f1_score,outlier_threshold,wallclock_time_seconds
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,38,473,0,3,28,0.0967741935483871,1.0,0.9444444444444444,0.17647058823529413,-15.730422722919272,543.73
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,520,477,1,2,24,0.07692307692307693,0.6666666666666666,0.9503968253968254,0.13793103448275862,-275.9284961567613,8088.86
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,163,467,0,3,34,0.08108108108108109,1.0,0.9325396825396826,0.15,-77.92227751820519,1956.88
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,315,480,1,2,21,0.08695652173913043,0.6666666666666666,0.9563492063492064,0.15384615384615383,-163.4964616991918,4565.44
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,579,479,1,2,22,0.08333333333333333,0.6666666666666666,0.9543650793650794,0.14814814814814814,-317.708725503891,9847.53
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,154,477,0,3,24,0.1111111111111111,1.0,0.9523809523809523,0.19999999999999998,-72.70080310614726,1859.34
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,596,475,1,2,26,0.07142857142857142,0.6666666666666666,0.9464285714285714,0.12903225806451613,-325.24465850888606,10146.62
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,371,472,0,3,29,0.09375,1.0,0.9424603174603174,0.17142857142857143,-198.27905882401117,5284.61
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,49,463,0,3,38,0.07317073170731707,1.0,0.9246031746031746,0.13636363636363635,-23.340331533730456,675.68
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,178,468,0,3,33,0.08333333333333333,1.0,0.9345238095238095,0.15384615384615385,-87.00688465238946,2108.01
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,109,468,0,3,33,0.08333333333333333,1.0,0.9345238095238095,0.15384615384615385,-50.47950021766128,1363.59
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,212,473,0,3,28,0.0967741935483871,1.0,0.9444444444444444,0.17647058823529413,-109.47951916294474,3173.50
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,9,482,2,1,19,0.05,0.3333333333333333,0.9583333333333334,0.08695652173913045,3.965260502096566,229.29
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,71,477,0,3,24,0.1111111111111111,1.0,0.9523809523809523,0.19999999999999998,-33.80693886419123,911.77
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,533,472,1,2,29,0.06451612903225806,0.6666666666666666,0.9404761904761905,0.1176470588235294,-295.4994202894758,8217.49
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,246,474,0,3,27,0.1,1.0,0.9464285714285714,0.18181818181818182,-120.11490643305342,2881.83
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,165,479,0,3,22,0.12,1.0,0.9563492063492064,0.21428571428571425,-77.82701301127665,1981.02
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,108,474,1,2,27,0.06896551724137931,0.6666666666666666,0.9444444444444444,0.125,-48.478096717802735,1324.81
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,60,481,1,2,20,0.09090909090909091,0.6666666666666666,0.9583333333333334,0.16,-27.336623261211088,869.25
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,330,474,0,3,27,0.1,1.0,0.9464285714285714,0.18181818181818182,-175.2046182404421,4813.93
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,531,476,1,2,25,0.07407407407407407,0.6666666666666666,0.9484126984126984,0.13333333333333333,-291.3347083264065,8181.35
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,62,469,0,3,32,0.08571428571428572,1.0,0.9365079365079365,0.15789473684210528,-24.29525729265149,812.24
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,409,478,0,3,23,0.11538461538461539,1.0,0.9543650793650794,0.20689655172413793,-203.41175724648784,5031.87
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,549,473,1,2,28,0.06666666666666667,0.6666666666666666,0.9424603174603174,0.1212121212121212,-288.85420711512836,9316.11
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,428,475,0,3,26,0.10344827586206896,1.0,0.9484126984126984,0.1875,-229.11591935768112,5234.55
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,260,474,0,3,27,0.1,1.0,0.9464285714285714,0.18181818181818182,-136.63357402741445,3799.70
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,105,475,1,2,26,0.07142857142857142,0.6666666666666666,0.9464285714285714,0.12903225806451613,-47.425202601536576,1292.91
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,182,471,0,3,30,0.09090909090909091,1.0,0.9404761904761905,0.16666666666666669,-85.30111723504304,2140.75
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,421,475,1,2,26,0.07142857142857142,0.6666666666666666,0.9464285714285714,0.12903225806451613,-218.05829839517097,5165.40
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,602,476,0,3,25,0.10714285714285714,1.0,0.9503968253968254,0.19354838709677416,-329.1033088056079,10169.80
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,464,480,1,2,21,0.08695652173913043,0.6666666666666666,0.9563492063492064,0.15384615384615383,-232.88568939864925,7381.52
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,37,480,2,1,21,0.045454545454545456,0.3333333333333333,0.9543650793650794,0.08,-12.731213736203301,532.01
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,613,476,1,2,25,0.07407407407407407,0.6666666666666666,0.9484126984126984,0.13333333333333333,-332.75907030766234,10290.79
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,174,475,0,3,26,0.10344827586206896,1.0,0.9484126984126984,0.1875,-89.0193348242921,2061.67
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,567,471,0,3,30,0.09090909090909091,1.0,0.9404761904761905,0.16666666666666669,-298.3491540379253,9736.95
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,594,481,1,2,20,0.09090909090909091,0.6666666666666666,0.9583333333333334,0.16,-319.90897962916426,10141.38
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,39,480,0,3,21,0.125,1.0,0.9583333333333334,0.2222222222222222,-11.804047917558904,556.93
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,423,471,1,2,30,0.0625,0.6666666666666666,0.9384920634920635,0.11428571428571428,-224.9772774430014,5200.45
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,274,473,0,3,28,0.0967741935483871,1.0,0.9444444444444444,0.17647058823529413,-145.32001067102718,3965.26
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,523,479,1,2,22,0.08333333333333333,0.6666666666666666,0.9543650793650794,0.14814814814814814,-268.23871564338873,8080.38
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,617,479,1,2,22,0.08333333333333333,0.6666666666666666,0.9543650793650794,0.14814814814814814,-337.1452368097052,10445.73
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,504,469,0,3,32,0.08571428571428572,1.0,0.9365079365079365,0.15789473684210528,-279.0001496535109,7922.42
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,443,479,1,2,22,0.08333333333333333,0.6666666666666666,0.9543650793650794,0.14814814814814814,-242.69065149420805,7511.13
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,456,475,1,2,26,0.07142857142857142,0.6666666666666666,0.9464285714285714,0.12903225806451613,-240.80397004703823,7481.10
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,177,476,1,2,25,0.07407407407407407,0.6666666666666666,0.9484126984126984,0.13333333333333333,-94.00399697091353,2107.75
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,465,473,0,3,28,0.0967741935483871,1.0,0.9444444444444444,0.17647058823529413,-236.96142009795577,7376.22
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,419,473,0,3,28,0.0967741935483871,1.0,0.9444444444444444,0.17647058823529413,-217.88000219210147,5148.56
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,74,467,0,3,34,0.08108108108108109,1.0,0.9325396825396826,0.15,-32.42734029051795,955.77
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,587,479,1,2,22,0.08333333333333333,0.6666666666666666,0.9543650793650794,0.14814814814814814,-310.5440649441149,10047.39
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,118,476,0,3,25,0.10714285714285714,1.0,0.9503968253968254,0.19354838709677416,-54.25185029100171,1444.27
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,460,469,1,2,32,0.058823529411764705,0.6666666666666666,0.9345238095238095,0.10810810810810811,-234.5248847132424,7309.96
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,19,478,1,2,23,0.08,0.6666666666666666,0.9523809523809523,0.14285714285714285,-4.914337014789329,337.36
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,451,475,1,2,26,0.07142857142857142,0.6666666666666666,0.9464285714285714,0.12903225806451613,-244.39321017961657,7377.92
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,406,476,0,3,25,0.10714285714285714,1.0,0.9503968253968254,0.19354838709677416,-205.3386563259662,5152.00
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,557,472,1,2,29,0.06451612903225806,0.6666666666666666,0.9404761904761905,0.1176470588235294,-287.1407432764426,9586.29
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,438,475,1,2,26,0.07142857142857142,0.6666666666666666,0.9464285714285714,0.12903225806451613,-233.20832312732082,5782.21
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,555,467,2,1,34,0.02857142857142857,0.3333333333333333,0.9285714285714286,0.05263157894736842,-286.2929676636611,9613.30
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,219,472,0,3,29,0.09375,1.0,0.9424603174603174,0.17142857142857143,-115.28104010182403,3186.81
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,400,474,0,3,27,0.1,1.0,0.9464285714285714,0.18181818181818182,-208.79710069448123,5297.45
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,414,478,1,2,23,0.08,0.6666666666666666,0.9523809523809523,0.14285714285714285,-210.2420535326837,5065.64
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,603,469,0,3,32,0.08571428571428572,1.0,0.9365079365079365,0.15789473684210528,-334.18697878335627,10153.70
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,70,471,0,3,30,0.09090909090909091,1.0,0.9404761904761905,0.16666666666666669,-26.189413860803526,897.20
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,629,470,2,1,31,0.03125,0.3333333333333333,0.9345238095238095,0.05714285714285714,-339.2027482764148,10621.52
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,326,475,0,3,26,0.10344827586206896,1.0,0.9484126984126984,0.1875,-166.38830801161686,4715.41
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,376,477,0,3,24,0.1111111111111111,1.0,0.9523809523809523,0.19999999999999998,-205.00908643168307,5331.14
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,622,480,0,3,21,0.125,1.0,0.9583333333333334,0.2222222222222222,-343.97783057308766,10544.26
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,494,471,1,2,30,0.0625,0.6666666666666666,0.9384920634920635,0.11428571428571428,-271.57420550249856,7779.05
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,445,471,0,3,30,0.09090909090909091,1.0,0.9404761904761905,0.16666666666666669,-242.25970381593345,7615.69
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,224,472,0,3,29,0.09375,1.0,0.9424603174603174,0.17142857142857143,-116.49341187829069,3236.76
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,410,477,2,1,24,0.04,0.3333333333333333,0.9484126984126984,0.07142857142857142,-202.72051400740492,5070.89
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,530,477,0,3,24,0.1111111111111111,1.0,0.9523809523809523,0.19999999999999998,-286.5620472161475,8195.87
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,192,476,0,3,25,0.10714285714285714,1.0,0.9503968253968254,0.19354838709677416,-89.20098399962099,2244.99
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,598,476,0,3,25,0.10714285714285714,1.0,0.9503968253968254,0.19354838709677416,-326.4607743232494,10169.08
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,532,471,1,2,30,0.0625,0.6666666666666666,0.9384920634920635,0.11428571428571428,-293.6804622077083,8240.52
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,378,476,0,3,25,0.10714285714285714,1.0,0.9503968253968254,0.19354838709677416,-207.43275055616195,5243.61
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,230,461,0,3,40,0.06976744186046512,1.0,0.9206349206349206,0.13043478260869565,-105.03255395744557,2746.19
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,361,471,0,3,30,0.09090909090909091,1.0,0.9404761904761905,0.16666666666666669,-184.80650391009763,5192.97
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,379,476,0,3,25,0.10714285714285714,1.0,0.9503968253968254,0.19354838709677416,-209.78217613131298,5270.47
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,57,464,0,3,37,0.075,1.0,0.9265873015873016,0.13953488372093023,-25.881074375404467,756.68
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,213,472,0,3,29,0.09375,1.0,0.9424603174603174,0.17142857142857143,-112.59027360751872,3170.77
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,239,474,0,3,27,0.1,1.0,0.9464285714285714,0.18181818181818182,-122.6579781395179,2828.08
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,231,479,0,3,22,0.12,1.0,0.9563492063492064,0.21428571428571425,-107.97335750097469,2757.13
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,235,475,0,3,26,0.10344827586206896,1.0,0.9484126984126984,0.1875,-117.03650116342621,2822.52
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,22,478,1,2,23,0.08,0.6666666666666666,0.9523809523809523,0.14285714285714285,-7.1601367609219535,364.94
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,390,470,0,3,31,0.08823529411764706,1.0,0.9384920634920635,0.1621621621621622,-209.33813384131858,5292.18
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,1,476,3,0,25,0.0,0.0,0.9444444444444444,0.0,7.204306517353976,129.91
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,355,477,0,3,24,0.1111111111111111,1.0,0.9523809523809523,0.19999999999999998,-173.773560620355,5087.63
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,564,477,1,2,24,0.07692307692307693,0.6666666666666666,0.9503968253968254,0.13793103448275862,-297.29545094606044,9630.21
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,477,470,1,2,31,0.06060606060606061,0.6666666666666666,0.9365079365079365,0.1111111111111111,-231.881842628894,7519.97
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,487,475,1,2,26,0.07142857142857142,0.6666666666666666,0.9464285714285714,0.12903225806451613,-245.87514497005242,8306.87
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,184,487,0,3,14,0.17647058823529413,1.0,0.9722222222222222,0.3,-90.36697428960717,2164.45
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,442,476,0,3,25,0.10714285714285714,1.0,0.9503968253968254,0.19354838709677416,-248.2526268560104,7524.41
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,269,473,0,3,28,0.0967741935483871,1.0,0.9444444444444444,0.17647058823529413,-139.2011580876348,3906.93
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,357,477,1,2,24,0.07692307692307693,0.6666666666666666,0.9503968253968254,0.13793103448275862,-175.30984688010577,5120.51
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,11,475,1,2,26,0.07142857142857142,0.6666666666666666,0.9464285714285714,0.12903225806451613,-0.027464526022320968,248.64
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,576,480,1,2,21,0.08695652173913043,0.6666666666666666,0.9563492063492064,0.15384615384615383,-310.5566869387687,10217.57
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,190,480,0,3,21,0.125,1.0,0.9583333333333334,0.2222222222222222,-96.23397528880099,2219.21
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,317,477,0,3,24,0.1111111111111111,1.0,0.9523809523809523,0.19999999999999998,-163.6661203335677,4624.05
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,525,472,0,3,29,0.09375,1.0,0.9424603174603174,0.17142857142857143,-273.1231686004794,8205.86
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,206,477,0,3,24,0.1111111111111111,1.0,0.9523809523809523,0.19999999999999998,-110.30675688325708,2465.86
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,454,482,1,2,19,0.09523809523809523,0.6666666666666666,0.9603174603174603,0.16666666666666666,-244.02202813624277,7430.46
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,299,481,0,3,20,0.13043478260869565,1.0,0.9603174603174603,0.23076923076923078,-151.09744886743067,4309.73
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,135,477,0,3,24,0.1111111111111111,1.0,0.9523809523809523,0.19999999999999998,-61.26103399819594,1633.15
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,147,475,0,3,26,0.10344827586206896,1.0,0.9484126984126984,0.1875,-67.52086725605503,1779.15
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,132,472,0,3,29,0.09375,1.0,0.9424603174603174,0.17142857142857143,-63.31978898783107,1610.18
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,318,477,0,3,24,0.1111111111111111,1.0,0.9523809523809523,0.19999999999999998,-167.68800243860454,4570.35
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,497,477,1,2,24,0.07692307692307693,0.6666666666666666,0.9503968253968254,0.13793103448275862,-267.1719245849976,7818.36
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,291,467,0,3,34,0.08108108108108109,1.0,0.9325396825396826,0.15,-148.0736498183902,4124.12
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,348,475,0,3,26,0.10344827586206896,1.0,0.9484126984126984,0.1875,-176.11381429149665,5049.51
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,509,479,0,3,22,0.12,1.0,0.9563492063492064,0.21428571428571425,-268.19865078972,7960.48
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,82,490,0,3,11,0.21428571428571427,1.0,0.9781746031746031,0.35294117647058826,-38.29535039799717,1053.43
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,338,479,0,3,22,0.12,1.0,0.9563492063492064,0.21428571428571425,-176.88269711048747,4859.81
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,280,479,0,3,22,0.12,1.0,0.9563492063492064,0.21428571428571425,-145.801345379665,4093.59
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,214,470,0,3,31,0.08823529411764706,1.0,0.9384920634920635,0.1621621621621622,-108.14416580659883,3128.20
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,505,476,1,2,25,0.07407407407407407,0.6666666666666666,0.9484126984126984,0.13333333333333333,-273.0043507807052,7878.04
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,98,488,0,3,13,0.1875,1.0,0.9742063492063492,0.3157894736842105,-45.61614744699005,1224.60
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,250,472,0,3,29,0.09375,1.0,0.9424603174603174,0.17142857142857143,-121.32587062729766,3615.23
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,140,475,0,3,26,0.10344827586206896,1.0,0.9484126984126984,0.1875,-62.016061091829705,1690.51
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,324,480,2,1,21,0.045454545454545456,0.3333333333333333,0.9543650793650794,0.08,-167.86456641320183,4695.48
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,583,477,0,3,24,0.1111111111111111,1.0,0.9523809523809523,0.19999999999999998,-313.9854296518589,9983.87
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,496,482,0,3,19,0.13636363636363635,1.0,0.9623015873015873,0.24000000000000002,-272.5857720996536,7765.87
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,373,479,1,2,22,0.08333333333333333,0.6666666666666666,0.9543650793650794,0.14814814814814814,-201.80866950137175,5301.11
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,13,468,1,2,33,0.05714285714285714,0.6666666666666666,0.9325396825396826,0.10526315789473684,0.23638517064649586,265.11
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,392,472,1,2,29,0.06451612903225806,0.6666666666666666,0.9404761904761905,0.1176470588235294,-204.468494164046,5333.51
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,25,478,2,1,23,0.041666666666666664,0.3333333333333333,0.9503968253968254,0.07407407407407407,-7.616419133487303,405.46
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,581,475,0,3,26,0.10344827586206896,1.0,0.9484126984126984,0.1875,-318.4107285165452,9977.96
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,518,481,1,2,20,0.09090909090909091,0.6666666666666666,0.9583333333333334,0.16,-269.5044233236546,8074.04
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,452,470,0,3,31,0.08823529411764706,1.0,0.9384920634920635,0.1621621621621622,-244.62176658184083,7394.11
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,552,476,1,2,25,0.07407407407407407,0.6666666666666666,0.9484126984126984,0.13333333333333333,-291.8810284784081,9299.04
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,123,466,0,3,35,0.07894736842105263,1.0,0.9305555555555556,0.14634146341463414,-61.178013261213266,1482.11
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,72,472,1,2,29,0.06451612903225806,0.6666666666666666,0.9404761904761905,0.1176470588235294,-32.041734538728164,920.70
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,139,477,0,3,24,0.1111111111111111,1.0,0.9523809523809523,0.19999999999999998,-67.81408186784046,1686.24
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,2,480,2,1,21,0.045454545454545456,0.3333333333333333,0.9543650793650794,0.08,6.040977678878406,139.94
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,211,472,0,3,29,0.09375,1.0,0.9424603174603174,0.17142857142857143,-108.4389080907076,3123.41
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,225,473,0,3,28,0.0967741935483871,1.0,0.9444444444444444,0.17647058823529413,-107.40511945370261,2681.76
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,266,478,0,3,23,0.11538461538461539,1.0,0.9543650793650794,0.20689655172413793,-138.2342859230662,3891.77
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,522,473,0,3,28,0.0967741935483871,1.0,0.9444444444444444,0.17647058823529413,-271.91260052364044,8066.62
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,271,473,0,3,28,0.0967741935483871,1.0,0.9444444444444444,0.17647058823529413,-139.03393614316107,3972.64
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,96,481,1,2,20,0.09090909090909091,0.6666666666666666,0.9583333333333334,0.16,-47.533280116416506,1284.01
